deslocamento,JFC1,JFC2,JHC1,JHC2,JM1C1,JM1C2,JM2C1,JM2C2,PFC1,PFC2,PHC1,PHC2,PM1C1,PM1C2,PM2C1,PM2C2,expC1,expC2
-0.4873333333333333,-2225.64215987127,-2294.33706931233,-2248.37809552095,-2353.7361557741897,-2182.2170599374,-2338.17103333087,-2216.48955039958,-2322.21958757855,-2235.29604855465,-2375.3364089638503,-2251.40321704899,-2364.2807153026397,-2180.6280565042102,-2271.95043010612,-2213.80807517754,-2329.0457973143803,,
-0.493,-2223.9902996164897,-2292.50136494583,-2246.3067954450603,-2351.25574363776,-2180.31116174479,-2335.6478884882604,-2213.85209739339,-2319.0885202655604,-2232.93619892979,-2370.64771919281,-2249.88401612278,-2362.54101104378,-2178.08591467851,-2267.51695668052,-2210.9698969291,-2323.92510872517,,
-0.49866666666666665,-2222.45161035589,-2290.78719850606,-2244.35415929799,-2348.90559906219,-2178.5137028499,-2333.2565483413,-2211.32561896707,-2316.09697314793,-2230.64434330026,-2366.06602352749,-2248.46259939973,-2360.9131340747304,-2175.7000668239602,-2263.32640148427,-2208.25840300715,-2319.01562383332,,
-0.5043333333333333,-2221.0227999373396,-2289.1872679743,-2242.5145548524397,-2346.6800754041396,-2176.8185240860103,-2330.98968790327,-2208.90335435782,-2313.23672085693,-2228.41999993976,-2361.59088306485,-2247.13415804047,-2359.39048010078,-2173.46428322901,-2259.36704746602,-2205.67002297203,-2314.3099127241,,
-0.51,-2219.70117598673,-2287.69609932659,-2240.7822694053602,-2344.57409698551,-2175.21975270702,-2328.84063052516,-2206.57954170867,-2310.4989078887697,-2226.26267655732,-2357.22190301282,-2245.89428349282,-2357.9671063032997,-2171.37262768295,-2255.62796100381,-2203.20128397388,-2309.80082834107,,
-0.5156666666666666,-2218.48395477329,-2286.3100536001302,-2239.15153862627,-2342.58295730184,-2173.71184051021,-2326.80323847648,-2204.3491619391,-2307.8746456642198,-2224.17186628233,-2352.95871577708,-2244.73885289663,-2356.63767430689,-2169.41945055666,-2252.09890074791,-2200.8488059771303,-2305.4815071478897,,
-0.5213333333333332,-2217.3677942135,-2285.02668832657,-2237.61680137182,-2340.70210987554,-2172.28960877252,-2324.87180840397,-2202.20776772201,-2305.355842024,-2222.14703628404,-2348.80094249139,-2243.66393831001,-2355.39739343665,-2167.5993481571104,-2248.7702634511497,-2198.60931043678,-2301.34536886275,,
-0.527,-2216.34838315185,-2283.84391012612,-2236.1727823944602,-2338.92699344034,-2170.94824277552,-2323.04096887228,-2200.15138039142,-2302.93564742132,-2220.1876415789898,-2344.74817911397,-2242.66571508953,-2354.2419522023497,-2165.90716665243,-2245.6330500992103,-2196.4796141941897,-2297.38610324797,,
-0.5326666666666666,-2215.4200845240102,-2282.7593297179997,-2234.81467394358,-2337.25291056754,-2169.68331638424,-2321.30559532189,-2198.17646372006,-2300.60840437856,-2218.29311913897,-2340.79997600973,-2241.7403995935,-2353.1674347793105,-2164.3379831585103,-2242.67880771846,-2194.4566239948604,-2293.59765856224,,
-0.5383333333333333,-2214.5759096923002,-2281.76981310278,-2233.53816488784,-2335.67499377876,-2168.490775317,-2319.66074996925,-2196.27990742849,-2298.3693897208104,-2216.46288444218,-2336.95582810857,-2240.88430111239,-2352.1702152143603,-2162.88708641275,-2239.89960884382,-2192.53734214041,-2289.97423166355,,
-0.5439999999999999,-2213.80825855359,-2280.87107872666,-2232.3393387842198,-2334.18827504898,-2167.36694085467,-2318.1016541729396,-2194.45912464921,-2296.21456131827,-2214.6963334973602,-2333.21515832165,-2240.09388208921,-2351.2468444308897,-2161.5499751984,-2237.28803148615,-2190.7188685729,-2286.51026104465,,
-0.5496666666666666,-2213.11026010273,-2280.05738173367,-2231.2146268441197,-2332.7878489020604,-2166.30846828585,-2316.62369329501,-2192.7120520056196,-2294.14036976436,-2212.9928408386,-2329.57730571282,-2239.3658965390196,-2350.39394983113,-2160.3223427296803,-2234.8370951328798,-2188.9983803523396,-2283.2004063029603,,
-0.5553333333333332,-2212.4767250845803,-2279.3216626246303,-2230.16073973848,-2331.46906129289,-2165.31233086073,-2315.22244386375,-2191.03704699732,-2292.1436131739,-2211.3517680494,-2326.04153796474,-2238.69747408602,-2349.60817719035,-2159.2000819214104,-2232.5402477903,-2187.3731544324696,-2280.0395552691602,,
-0.5609999999999999,-2211.90407536974,-2278.6565148067198,-2229.17464624996,-2330.22765579338,-2164.37578128686,-2313.89371416285,-2189.43274548227,-2290.22135262178,-2209.7724625334304,-2322.6070350160603,-2238.08611433025,-2348.88620122942,-2158.17925334968,-2230.39132121457,-2185.84054206206,-2277.02278969308,,
-0.5666666666666667,-2211.38956110869,-2278.0555109730603,-2228.2535923999103,-2329.05982161859,-2163.4963277923803,-2312.63357688079,-2187.8978227617604,-2288.37091989792,-2208.25424816042,-2319.27289371121,-2237.52964369632,-2348.22481939686,-2157.25609967981,-2228.38448526232,-2184.3979895128,-2274.1454007828797,,
-0.5723333333333334,-2210.93031969198,-2277.51397138987,-2227.39515072953,-2327.96215525125,-2162.67168529528,-2311.43839660721,-2186.43082335823,-2286.59000797392,-2206.79644030083,-2316.03813567805,-2237.0260959615302,-2347.62108576218,-2156.42703817334,-2226.51421230538,-2183.04301423888,-2271.4028568121103,,
-0.578,-2210.5229985053797,-2277.02875200776,-2226.59722591288,-2326.93157194899,-2161.89973981979,-2310.3048382618,-2185.03000951869,-2284.87676588945,-2205.39834408908,-2312.90171689866,-2236.57360952325,-2347.07242265422,-2155.68864881195,-2224.77524766868,-2181.7732231149,-2268.79082246422,,
-0.5836666666666666,-2210.16402096163,-2276.59738125853,-2225.85797735591,-2325.9652244831896,-2161.17851959468,-2309.22986585104,-2183.6932972332897,-2283.22981261684,-2204.05924467531,-2309.86250337493,-2236.17040462637,-2346.5766379720003,-2155.0376740798497,-2223.16257580903,-2180.5862928764,-2266.30511434969,,
-0.5893333333333333,-2209.85034474319,-2276.21718988605,-2225.17577491877,-2325.06046560846,-2160.50617348996,-2308.21072758394,-2182.41827750307,-2281.64814164852,-2202.77842458765,-2306.91931861776,-2235.81468889802,-2346.13185939595,-2154.47101310806,-2221.6714044207,-2179.4799847628897,-2263.94173592863,,
-0.595,-2209.5798936313,-2275.88497131571,-2224.5491005660897,-2324.21486026272,-2159.88095685066,-2307.24494085807,-2181.20232929822,-2280.13095060198,-2201.55515384858,-2304.0709253473,-2235.50466320163,-2345.73642620596,-2153.98571571428,-2220.29713462871,-2178.45212617868,-2261.6968298063603,,
-0.6006666666666667,-2209.35151836845,-2275.59733703608,-2223.97646377538,-2323.42622939321,-2159.3012414535997,-2306.33026897256,-2180.0427664715803,-2278.67744554477,-2200.3887001259804,-2301.3160362478698,-2235.23848549872,-2345.38878261732,-2153.57897947999,-2219.03536979432,-2177.50061654913,-2259.566703326,,
-0.6063333333333333,-2209.16457068087,-2275.35143952818,-2223.4563331923,-2322.692682101,-2158.76552404023,-2305.46469866507,-2178.9369591874697,-2277.2866629355,-2199.2783164060897,-2298.6533182147,-2235.01425277311,-2345.0874007320604,-2153.24813816677,-2217.8818923841395,-2176.62342393475,-2257.54779638389,,
-0.612,-2209.0185155168,-2275.14543430323,-2222.98712301722,-2322.01261286984,-2158.2724434543697,-2304.64641558456,-2177.8825088245103,-2275.95733907469,-2198.2232640849497,-2296.08141069798,-2234.8300111085,-2344.8307330470197,-2152.99065879117,-2216.83267568358,-2175.8185878263503,-2255.6366969169603,,
-0.6176666666666666,-2208.9126435109197,-2274.97837932645,-2222.56720686568,-2321.3846573218498,-2157.82078759138,-2303.87377590125,-2176.8772405143,-2274.68785747575,-2197.2227899149802,-2293.59891651771,-2234.68369238125,-2344.61718757145,-2152.8041317246602,-2215.88385556508,-2175.08420642017,-2253.83011512307,,
-0.6233333333333333,-2208.84576570272,-2274.84981884263,-2222.1949697252803,-2320.80761372603,-2157.4094820475602,-2303.1452791504603,-2175.91929116186,-2273.47627878899,-2196.2761462070102,-2291.2044147874803,-2234.57317228004,-2344.4451148192,-2152.68626064647,-2215.03175116863,-2174.41844156476,-2252.12488563869,,
-0.6289999999999999,-2208.81594736474,-2274.75938725468,-2221.86891756672,-2320.2803591597,-2157.0375702474103,-2302.4595415500303,-2175.00705116006,-2272.3204364023,-2195.38257948065,-2288.8964722934197,-2234.49626283219,-2344.31279572577,-2152.63486450246,-2214.2728449198603,-2173.81952182283,-2250.51797537899,,
-0.6346666666666667,-2208.82072676757,-2274.70650223705,-2221.58774836135,-2319.80176846773,-2156.704205273,-2301.81527291863,-2174.13909784277,-2271.2180649860697,-2194.54133656606,-2286.67363750927,-2234.45077488512,-2344.21842930564,-2152.64786362261,-2213.6037876910896,-2173.2857211477,-2249.0064516163397,,
-0.6403333333333333,-2208.85779747101,-2274.69004230157,-2221.35036182173,-2319.37065834159,-2156.40859197772,-2301.21126466772,-2173.31414981303,-2270.16692234048,-2193.75166915082,-2284.53445537785,-2234.4346432919197,-2344.16011666356,-2152.72328101728,-2213.02137944462,-2172.81538021308,-2247.5874955037602,,
-0.6459999999999999,-2208.92562783725,-2274.70812652045,-2221.15587644565,-2318.98576373947,-2156.14998371343,-2300.6463841321397,-2172.53101039223,-2269.1648889110397,-2193.0128291156198,-2282.47746314012,-2234.44600765999,-2344.1358564039,-2152.85923334458,-2212.52257125417,-2172.40689016956,-2246.2583919767103,,
-0.6516666666666666,-2209.0236403668105,-2274.7583976215,-2221.00358514319,-2318.64576743384,-2155.9276303635,-2300.11958233187,-2171.7885719897304,-2268.21003545131,-2192.32407350327,-2280.5011939922897,-2234.4833381613003,-2344.14355527605,-2153.0539259627803,-2212.10445787009,-2172.0586904204397,-2245.01652209004,,
-0.6573333333333333,-2209.1520013535996,-2274.8387626571202,-2220.8929353956,-2318.3493735151,-2155.74078506963,-2299.62990589082,-2171.08583997923,-2267.30066263007,-2191.68466118037,-2278.6041934109303,-2234.54545275593,-2344.1810786714,-2153.30565527478,-2211.76425485347,-2171.7692755429603,-2243.85935970789,,
-0.6629999999999999,-2209.31123373245,-2274.9479789942898,-2220.8234789451103,-2318.09539536707,-2155.5886533756197,-2299.17650852335,-2170.42201351625,-2266.4352978462603,-2191.09385803873,-2276.78500730084,-2234.63150741686,-2344.24633907095,-2153.6127887930397,-2211.49931515988,-2171.53718428467,-2242.78447311412,,
-0.6686666666666665,-2209.5017327281303,-2275.08577298082,-2220.7948132383103,-2317.88282412966,-2155.47041676828,-2298.75865372457,-2169.7964908596696,-2265.61266065992,-2190.55092925507,-2275.0421977480605,-2234.74091982824,-2344.33741697579,-2153.97377310092,-2211.3070837024898,-2171.36100736117,-2241.78950942239,,
-0.6743333333333333,-2209.72358685995,-2275.2525863031,-2220.8065517717,-2317.71084998982,-2155.3851923427696,-2298.3757116124398,-2169.20888766679,-2264.83160785515,-2190.05515361897,-2273.37432418599,-2234.87327171979,-2344.4526781846,-2154.38712385095,-2211.1851080251,-2171.23937533682,-2240.87220279717,,
-0.6799999999999999,-2209.97648464378,-2275.44910750302,-2220.85825588833,-2317.57885277736,-2155.33205418197,-2298.02714209018,-2168.6590119378398,-2264.09108248564,-2189.60581274157,-2271.77997257823,-2235.0282358069103,-2344.5908469928304,-2154.8514203822,-2211.1310324583396,-2171.1709661573605,-2240.0303641514997,,
-0.6856666666666666,-2210.2598095541002,-2275.67584689905,-2220.94944949349,-2317.4863807393303,-2155.3100160653603,-2297.71247365794,-2168.14679548978,-2263.39008831336,-2189.20219571782,-2270.2577396756,-2235.2055081458398,-2344.75101515162,-2155.36529268946,-2211.14257538939,-2171.15449520704,-2239.26188180128,,
-0.6913333333333332,-2210.57272122599,-2275.93293230323,-2221.07956067447,-2317.43311345117,-2155.31804859949,-2297.4312768557897,-2167.67223403199,-2262.7276992205498,-2188.84360491602,-2268.80623740932,-2235.4048088425,-2344.9325882665803,-2155.9274243947502,-2211.21753150353,-2171.188723794,-2238.5647157973003,,
-0.697,-2210.91425374284,-2276.22010798839,-2221.24796353034,-2317.41882105163,-2155.35508474894,-2297.1831386337303,-2167.23528684329,-2262.10309667438,-2188.5293411849602,-2267.4241069758,-2235.62576973896,-2345.13519920697,-2156.5365485642897,-2211.35376070429,-2171.2724506323198,-2237.93689081362,,
-0.7026666666666666,-2211.28340263255,-2276.53681086871,-2221.45395454332,-2317.44331212073,-2155.42002983283,-2296.96764053508,-2166.83583344432,-2261.5156189075897,-2188.25872174776,-2266.1099934391395,-2235.86800984564,-2345.35862250132,-2157.19142962082,-2211.54919113774,-2171.40451673708,-2237.37651375915,,
-0.7083333333333333,-2211.6791934107896,-2276.88224978987,-2221.69672408214,-2317.50638579198,-2155.51179890993,-2296.7843384653697,-2166.47363769804,-2260.96480036407,-2188.03106978462,-2264.8625748959303,-2236.1310707933103,-2345.60269638793,-2157.89086816517,-2211.80182598726,-2171.5837985548,-2236.88174617469,,
-0.714,-2212.10067959163,-2277.25549003523,-2221.97537304225,-2317.6077949945197,-2155.62932987559,-2296.63275002879,-2166.14838655038,-2260.4503861315397,-2187.84571884575,-2263.68054892935,-2236.4144543880398,-2345.8672677691698,-2158.6336947401896,-2212.10973902414,-2171.80920474508,-2236.45082649084,,
-0.7196666666666667,-2212.54681959225,-2277.65554304005,-2222.2888568069297,-2317.74722441579,-2155.7716356688,-2296.5123454538298,-2165.85972521751,-2259.97231433351,-2187.70200639523,-2262.562629233,-2236.71762149206,-2346.15215362538,-2159.4187676339,-2212.47108660732,-2172.07968674225,-2236.08205117874,,
-0.7253333333333333,-2213.01632413577,-2278.08144410445,-2222.6359980910397,-2317.9242827456897,-2155.93781131988,-2296.42254284464,-2165.6073124076397,-2259.5306643895497,-2187.59928800643,-2261.50755991915,-2237.0400008280603,-2346.45711802608,-2160.2449617657003,-2212.88411738557,-2172.39422665634,-2235.77378586856,,
-0.7309999999999999,-2213.50743498178,-2278.53226187206,-2223.01544810876,-2318.13850482738,-2156.1270841347896,-2296.3627056456,-2165.39089726469,-2259.12558476185,-2187.53692294536,-2260.51410405647,-2237.38102293425,-2346.78185873469,-2161.11118025117,-2213.34717096361,-2172.7518427068,-2235.52445969904,,
-0.7366666666666666,-2214.01780626217,-2279.0070212413502,-2223.4257450029604,-2318.38935175488,-2156.33880293615,-2296.33214286689,-2165.21027913118,-2258.75721227427,-2187.51428207012,-2259.5810507220103,-2237.74012925973,-2347.12600480846,-2162.01634530911,-2213.8586913077397,-2173.15158514846,-2235.33256124258,,
-0.7423333333333333,-2214.5444800107102,-2279.50454530815,-2223.8653747053,-2318.67621165909,-2156.57248149625,-2296.33011170131,-2165.06533295048,-2258.4256025683303,-2187.5307494557396,-2258.70721714732,-2238.1167673444297,-2347.48912555347,-2162.9594000216603,-2214.41721434018,-2173.5925393254397,-2235.1966360851397,,
-0.748,-2215.08422326166,-2280.02326880305,-2224.3328906473103,-2318.9983860780303,-2156.82776020012,-2296.35582189114,-2164.95596718707,-2258.13069064542,-2187.58571537471,-2257.89144236484,-2238.5104107401503,-2347.8707408413898,-2163.93931127823,-2215.02138282519,-2174.07381691413,-2235.1153016010003,,
-0.7536666666666665,-2215.63419303407,-2280.56105339425,-2224.82703173954,-2319.3550727148104,-2157.10440018262,-2296.40844035125,-2164.8821391098,-2257.87229547651,-2187.67857990743,-2257.1325832070497,-2238.92052785319,-2348.2703433081197,-2164.95507177025,-2215.6699246003,-2174.5945648491697,-2235.08721549033,,
-0.7593333333333332,-2216.1925423882603,-2281.11512788014,-2225.34683481325,-2319.7453396665196,-2157.40227800007,-2296.48710396064,-2164.84384343606,-2257.65016425275,-2187.80876052734,-2256.42952052233,-2239.34658878103,-2348.68741601712,-2166.00570229345,-2216.361670198,-2175.15395097799,-2235.11110189742,,
-0.765,-2216.7585884724,-2281.68231129513,-2225.89167149247,-2320.16810700603,-2157.72135718897,-2296.59093205435,-2164.84113206118,-2257.4640401507,-2187.97567187589,-2255.78117326435,-2239.78805877142,-2349.12145041705,-2167.09024156273,-2217.0955199240802,-2175.7511812275898,-2235.1857284666603,,
-0.7706666666666666,-2217.3325553529103,-2282.2595948214603,-2226.46124528466,-2320.62214070929,-2158.0616637442004,-2296.71904712077,-2164.8740943733,-2257.31371263977,-2188.17875886023,-2255.1864796904897,-2240.2443819970003,-2349.57195127924,-2168.20777963236,-2217.87047742508,-2176.3854822520498,-2235.30992021712,,
-0.7763333333333333,-2217.9152577068,-2282.8447892384697,-2227.05553915858,-2321.10607904776,-2158.4232711277104,-2296.8705984723897,-2164.94283342758,-2257.19904190303,-2188.4174495842103,-2254.64438880428,-2240.7149952985897,-2350.0384357049697,-2169.35742008668,-2218.68559279827,-2177.05610707833,-2235.48253461278,,
-0.782,-2218.50777617392,-2283.43682418324,-2227.6747391155604,-2321.6185013889603,-2158.80628858377,-2297.04478450678,-2165.04743103966,-2257.11995416676,-2188.69120635681,-2254.15389348055,-2241.1993401129603,-2350.5204254466503,-2170.53831959828,-2219.54001414956,-2177.76233026415,-2235.7024816047197,,
-0.7876666666666666,-2219.11132057445,-2284.03562375898,-2228.3191689405603,-2322.15802718189,-2159.2108180189302,-2297.24088217249,-2165.18793872039,-2257.07642593507,-2188.99949453062,-2253.71399145551,-2241.6968565374,-2351.0174374920603,-2171.74966474365,-2220.43293631382,-2178.50346409028,-2235.96870613373,,
-0.7933333333333332,-2219.72703401765,-2284.64180015316,-2228.98922150726,-2322.72343705093,-2159.63697547894,-2297.45826411879,-2165.3643067337803,-2257.06847549443,-2189.34178042903,-2253.32372333106,-2242.20698434968,-2351.52897852319,-2172.99067672005,-2221.3636173408104,-2179.27882467548,-2236.28019355053,,
-0.7989999999999999,-2220.3559549522897,-2285.2563676499,-2229.6853514693203,-2323.31377585645,-2160.0848448450697,-2297.69641589425,-2165.5764309289802,-2257.0961609203,-2189.71755669013,-2252.9821364467102,-2242.7291606742397,-2352.0545430134,-2174.2606346992898,-2222.33136744682,-2180.0877598698603,-2236.6359593623497,,
-0.8046666666666666,-2220.99894222487,-2285.88052893094,-2230.40800056123,-2323.92840705005,-2160.55449768501,-2297.95494382868,-2165.82413316622,-2257.15958214117,-2190.1263124688503,-2252.68830422572,-2243.26287411327,-2352.5936173312302,-2175.5588391224,-2223.33554766096,-2180.92963847048,-2237.0350527054998,,
-0.8103333333333332,-2221.65666206537,-2286.51552106726,-2231.1575784437,-2324.56701053584,-2161.04596472017,-2298.23357321131,-2166.10714476175,-2257.2588782451603,-2190.5675515573002,-2252.4413313829,-2243.80761485151,-2353.14568118091,-2176.88464300519,-2224.37553751596,-2181.80384683433,-2237.47655557183,,
-0.8159999999999998,-2222.32960293909,-2287.16250455238,-2231.9344661825103,-2325.22954349106,-2161.55925010325,-2298.53214354071,-2166.42513529546,-2257.3942091311897,-2191.04078827274,-2252.24033747759,-2244.36291151758,-2353.71021408957,-2178.23743295141,-2225.4507486927105,-2182.70978662657,-2237.9595696896,,
-0.8216666666666665,-2223.01802065232,-2287.82249512487,-2232.7389530707896,-2325.9161809279,-2162.09433305807,-2298.8505957523803,-2166.77770536017,-2257.56573050939,-2191.5455488067396,-2252.0844629474,-2244.9283479414103,-2354.28669589109,-2179.61663238119,-2226.56061432575,-2183.64688120094,-2238.48323475057,,
-0.8273333333333333,-2223.7220000288003,-2288.4963255763896,-2233.57127024832,-2326.62725399664,-2162.65114147535,-2299.1889590699398,-2167.1643995785603,-2257.77356147308,-2192.0813687489604,-2251.9728802866002,-2245.50354216493,-2354.8746143966896,-2181.02170632593,-2227.7045569997,-2184.61457846591,-2239.04670271833,,
-0.8329999999999999,-2224.44140023407,-2289.18463643546,-2234.4315440669197,-2327.36320099013,-2163.22960028832,-2299.54733184956,-2167.5846560373398,-2258.01776276316,-2192.64777172085,-2251.90476267314,-2246.08815996892,-2355.47346839138,-2182.45214578249,-2228.8820100475896,-2185.61232059319,-2239.6491486462196,,
-0.8386666666666667,-2225.17587820457,-2289.88786689802,-2235.3198343753197,-2328.12452057601,-2163.829618287,-2299.9258683304,-2168.0378576229,-2258.29832306625,-2193.24432854811,-2251.87932727463,-2246.68190939244,-2356.0827813744395,-2183.90746638988,-2230.0923829434196,-2186.6395880104,-2240.28977822953,,
-0.8443333333333334,-2225.92492492382,-2290.60625209528,-2236.23609940827,-2328.91173587756,-2164.45107375617,-2300.3247581241603,-2168.52327604395,-2258.6151554484,-2193.8705907894,-2251.89579410002,-2247.2845319940398,-2356.7021077071104,-2185.38721344648,-2231.33507964197,-2187.69586001747,-2240.96780334124,,
-0.85,-2226.6879600011703,-2291.33982202998,-2237.18026229628,-2329.72536305368,-2165.0938448424104,-2300.74421264913,-2169.04007023176,-2258.96809891721,-2194.52613786248,-2251.95340663867,-2247.89580444328,-2357.33104497637,-2186.89096103208,-2232.60946475105,-2188.7806402628,-2241.68246461432,,
-0.8556666666666666,-2227.46449920046,-2292.08838934243,-2238.15220054697,-2330.56588632083,-2165.7578004279003,-2301.18444997736,-2169.58729013186,-2259.3569252010398,-2195.21053667967,-2252.05144169715,-2248.51553336047,-2357.96923312473,-2188.4182881074803,-2233.91489189469,-2189.8934373627303,-2242.43300379537,,
-0.8613333333333333,-2228.25422591641,-2292.85156357475,-2239.1517997219103,-2331.4337348662198,-2166.44279432581,-2301.64568195996,-2170.1638709407102,-2259.78133915844,-2195.92337958179,-2252.1891730177804,-2249.14353577007,-2358.61635822463,-2189.96880813574,-2235.2506858894103,-2191.0337792891396,-2243.2186975924697,,
-0.867,-2229.05704814803,-2293.62880533327,-2240.17896647777,-2332.32926937541,-2167.1486806745897,-2302.1281028296103,-2170.76869203109,-2260.24097995892,-2196.66426620241,-2252.3659073018803,-2249.77965980918,-2359.27214498787,-2191.5421286511,-2236.61614211964,-2192.20120569588,-2244.03882275319,,
-0.8726666666666666,-2229.87295358705,-2294.41954858151,-2241.23363252417,-2333.25276726041,-2167.8752931994,-2302.6318815439004,-2171.4006175603304,-2260.73541724267,-2197.4327917863898,-2252.58096064376,-2250.42376406895,-2359.9363541259804,-2193.13788362891,-2238.01054152702,-2193.3952588771804,-2244.89268115956,,
-0.8783333333333332,-2230.70194847203,-2295.2233521494895,-2242.3157590521,-2334.20441629559,-2168.62246803645,-2303.15715406893,-2172.0585757244603,-2261.2641427618105,-2198.2285792173398,-2252.8336805193,-2251.0756848535502,-2360.60877910018,-2194.75570871035,-2239.43313809428,-2194.61550595883,-2245.77958090857,,
-0.8839999999999999,-2231.54397974277,-2296.03998062043,-2243.4252970869297,-2335.18431227463,-2169.39000515553,-2303.70402287739,-2172.74162083357,-2261.82656190707,-2199.05123917809,-2253.1234168982396,-2251.7352891932396,-2361.28923943482,-2196.39525903797,-2240.88317984093,-2195.86152110691,-2246.69885380182,,
-0.8896666666666666,-2232.39889496403,-2296.86937476608,-2244.56216149736,-2336.19246699884,-2170.1777235135,-2304.27255224707,-2173.44900098129,-2262.4219795515,-2199.9004061198602,-2253.44953628117,-2252.40242847047,-2361.9775794068,-2198.05618258631,-2242.3598950537,-2197.13288349371,-2247.64984203284,,
-0.8953333333333332,-2233.26641990131,-2297.7115597938,-2245.72623180025,-2337.22882505198,-2170.98541083512,-2304.86277285454,-2174.18018081523,-2263.0495896989396,-2200.7757164381696,-2253.8114315508,-2253.07695278493,-2362.67365852215,-2199.7381444028897,-2243.86252087838,-2198.42918984445,-2248.6319038603197,,
-0.9009999999999998,-2234.1461938904104,-2298.5665538928,-2246.9173240333703,-2338.29329311274,-2171.81286790206,-2305.47468381151,-2174.93482484233,-2263.7084680022,-2201.67680893424,-2254.2085136345,-2253.7587306143696,-2363.37735063175,-2201.4408128844602,-2245.3902970175895,-2199.7500470888103,-2249.64442670849,,
-0.9066666666666665,-2235.03776436569,-2299.43430362761,-2248.1351871830802,-2339.3857726594897,-2172.65987377298,-2306.1082588805602,-2175.7127877088396,-2264.3975784321,-2202.60334156822,-2254.64019126853,-2254.4476447587,-2364.0885333753,-2203.1638647883897,-2246.94248428785,-2201.0950756055104,-2250.68680531243,,
-0.9123333333333333,-2235.9406805812,-2300.3146543291396,-2249.3795230845603,-2340.50618625198,-2173.52623493404,-2306.7634519459803,-2176.51411374892,-2265.1157957588102,-2203.55497022504,-2255.10589722437,-2255.1435868143303,-2364.8070870287697,-2204.90697395154,-2248.51836060992,-2202.46389931862,-2251.7584601245603,,
-0.9179999999999999,-2236.85448995469,-2301.20733336912,-2250.64999781452,-2341.6544884909804,-2174.41174544181,-2307.44020076179,-2177.3389748878603,-2265.8619517154,-2204.53136066148,-2255.6050875977303,-2255.84648836446,-2365.53289075877,-2206.66982843165,-2250.11724519447,-2203.85616080923,-2252.85884611814,,
-0.9236666666666666,-2237.77875756413,-2302.11197392323,-2251.9462581553103,-2342.8306608776898,-2175.31622008041,-2308.13843446573,-2178.18768246546,-2266.6348985295103,-2205.53218553683,-2256.1372199331895,-2256.5562937382997,-2366.26582677676,-2208.45210372949,-2251.7385011584197,-2205.27150803185,-2253.98742033089,,
-0.9293333333333333,-2238.71300498755,-2303.0281549830897,-2253.26795061474,-2344.0346920275197,-2176.2394806715197,-2308.85807404614,-2179.06064951728,-2267.43358226736,-2206.5571223269,-2256.70176738708,-2257.27296905478,-2367.00578113739,-2210.2534879104896,-2253.38154330725,-2206.7096023846398,-2255.1436872908803,,
-0.9349999999999999,-2239.65674082118,-2303.95545180748,-2254.6147341637698,-2345.26655055507,-2177.18137105895,-2309.59903279821,-2179.9583793188103,-2268.2571072359196,-2207.60586700024,-2257.2982253808605,-2257.99650386171,-2367.75265335546,-2212.0736596582897,-2255.0458431894604,-2208.1701154554003,-2256.32716271891,,
-0.9406666666666665,-2240.60951423507,-2304.89345637327,-2255.98630890154,-2346.5261634339604,-2178.14174230165,-2310.3612177178,-2180.8814500598,-2269.10477961435,-2208.67809894448,-2257.92608402043,-2258.72688245062,-2368.5063598614,-2213.91229199389,-2256.73093049242,-2209.65272889937,-2257.53739815697,,
-0.9463333333333332,-2241.5709883668,-2305.84175699112,-2257.38241979617,-2347.81340164726,-2179.12046754002,-2311.14452658252,-2181.83046007643,-2269.97612290936,-2209.77353321555,-2258.5848711142003,-2259.46410176026,-2369.2668393880604,-2215.76905102146,-2258.43640520781,-2211.15713645898,-2258.77396530488,,
-0.952,-2242.54097633095,-2306.7999057829197,-2258.80285888662,-2349.12807119156,-2180.11742643487,-2311.94884704664,-2182.8060220097896,-2270.8708665380605,-2210.89186463131,-2259.27410134388,-2260.20814947843,-2370.03405430668,-2217.64360868069,-2260.1619194195,-2212.68303603094,-2260.03646182287,,
-0.9576666666666666,-2243.5193804640803,-2307.76742705404,-2260.24744858845,-2350.46992125158,-2181.13252856985,-2312.7740555360897,-2183.80873167793,-2271.7889223747197,-2212.03281688108,-2259.9933182901,-2260.95900881556,-2370.80799059393,-2219.53562891879,-2261.90717782232,-2214.23014586648,-2261.32451454267,,
-0.9633333333333332,-2244.50610095916,-2308.74387847247,-2261.7160345229604,-2351.83865604015,-2182.16567107185,-2313.62001646472,-2184.83913146026,-2272.73035524271,-2213.19609921073,-2260.7420669226003,-2261.71664422844,-2371.58865196463,-2221.44479908529,-2263.67193707125,-2215.7981763234397,-2262.63776258927,,
-0.9689999999999999,-2245.50096895388,-2309.72893268369,-2263.20847938005,-2353.23395079764,-2183.21677636262,-2314.48658288482,-2185.8977018583605,-2273.6953607032,-2214.3814336739397,-2261.5199091083605,-2262.48102151345,-2372.3760558756303,-2223.37081808177,-2265.45599573557,-2217.38687228053,-2263.97587916839,,
-0.9746666666666666,-2246.50374139862,-2310.7224074634,-2264.72460860178,-2354.65546858774,-2184.28577294767,-2315.373598106,-2186.98483837441,-2274.68424460601,-2215.5885653733103,-2262.32641433177,-2263.2520844560604,-2373.1702242656197,-2225.31340417638,-2267.2591811766197,-2218.99595445471,-2265.3385456175897,,
