deslocamento,JFC1,JFC2,JHC1,JHC2,JM1C1,JM1C2,JM2C1,JM2C2,PFC1,PFC2,PHC1,PHC2,PM1C1,PM1C2,PM2C1,PM2C2,expC1,expC2
-0.11333333333333331,0.0162335430480344,0.0162335403603621,0.0160887303343918,0.0160887276445738,0.0160660371955949,0.0160660345096251,0.0160839570205501,0.0160839543313058,0.0074668490393345,0.00746684903933435,0.014251766053982,0.0142517630424897,0.0241918153605953,0.0241918167193853,0.021737833592272,0.0217378355968736,,
-0.119,0.017056952947783,0.0170569500665361,0.0169048522145701,0.0169048493323432,0.0168810204926014,0.0168810176244039,0.0168998417243093,0.0168998388426931,0.007845364277195259,0.00784536427719515,0.0149745506285394,0.0149745474093206,0.0254191081285618,0.0254191912788217,0.0228405959878987,0.0228406198577993,,
-0.12466666666666666,0.017881507711368,0.0178815046491371,0.0177221140959235,0.0177221110307688,0.0176971435118709,0.0176971405072862,0.0177168667227632,0.0177168636574434,0.00822438557576069,0.00822438557575697,0.0156983309047102,0.0156983274682156,0.0266476440482033,0.0266481655672989,0.0239447918977298,0.0239449388731369,,
-0.1303333333333333,0.0187072111677873,0.018707207980637,0.0185405197423965,0.0185405165622279,0.0185144099004035,0.0185144069859633,0.0185350358093997,0.0185350326198255,0.00860391487496228,0.008603914836515,0.0164231103226626,0.0164231066930811,0.0278773059378939,0.0278784945561053,0.0250502128258668,0.0250507616665591,,
-0.13599999999999998,0.0195340672361891,0.0195340639563846,0.0193600729573842,0.0193600697649429,0.0193328231479462,0.0193328208817835,0.0193543528801973,0.0193543495963552,0.00898395586986467,0.00898395414849143,0.0171488923222227,0.0171488885779332,0.0291082114551333,0.0291101225160888,0.0261566314590087,0.0261580085766613,,
-0.14166666666666666,0.0203620798614754,0.02036207649442,0.0201807770315296,0.0201807744482441,0.0201523856463319,0.0201523859309634,0.0201748217991682,0.020174818472998,0.00936452771732102,0.00936450724693914,0.0178756803696088,0.0178756766302607,0.0303403596496744,0.0303431127593908,0.0272639287856803,0.0272665517565849,,
-0.14733333333333332,0.0211912529813889,0.0211912495346922,0.0210026316945607,0.0210026340797889,0.020973095917592,0.0209731054799274,0.0209964462281299,0.0209964431355445,0.00974571481782378,0.00974558636162686,0.0186034774201681,0.0186034743263487,0.0315734768128091,0.0315774462241628,0.0283721571611447,0.0283762730405192,,
-0.153,0.0220215903041522,0.022021587015821,0.0218256151235561,0.0218256497980093,0.0217949411517994,0.021794981558965,0.0218192283443181,0.0218192273429394,0.0101280381049163,0.0101272607072774,0.0193322832951021,0.0193322848392342,0.0328082216321278,0.032813040562939,0.0294821850283,0.0294871688089869,,
-0.15866666666666668,0.0228530912895605,0.0228530924672051,0.0226496196219513,0.0226498090962248,0.0226178860946496,0.0226180120648876,0.0226431615944265,0.0226431739703492,0.0105153571660535,0.0105099741478592,0.020062082354277,0.0200621095033402,0.0340518635843127,0.0340508730352053,0.0305980129582441,0.030599573271526,,
-0.16433333333333333,0.02368569868199,0.023685762685051,0.0234744384843858,0.0234750399357791,0.0234418946373989,0.0234421839279721,0.023468197964704,0.0234682808776234,0.010925299186047,0.0108957612633171,0.0207928184018284,0.0207929402474015,0.0353252298904494,0.0352965842347187,0.0317311657038206,0.0317147441108215,,
